defect_type,image_name,image_path,anomaly_score,label,is_anomaly
broken_teeth,017,datasets/mvtec_anomaly_detection/zipper/test/broken_teeth/017.png,1.928597,1,Anomaly
split_teeth,013,datasets/mvtec_anomaly_detection/zipper/test/split_teeth/013.png,1.903779,1,Anomaly
fabric_interior,001,datasets/mvtec_anomaly_detection/zipper/test/fabric_interior/001.png,1.898343,1,Anomaly
squeezed_teeth,015,datasets/mvtec_anomaly_detection/zipper/test/squeezed_teeth/015.png,1.894124,1,Anomaly
broken_teeth,005,datasets/mvtec_anomaly_detection/zipper/test/broken_teeth/005.png,1.859476,1,Anomaly
split_teeth,011,datasets/mvtec_anomaly_detection/zipper/test/split_teeth/011.png,1.850128,1,Anomaly
split_teeth,001,datasets/mvtec_anomaly_detection/zipper/test/split_teeth/001.png,1.813748,1,Anomaly
squeezed_teeth,003,datasets/mvtec_anomaly_detection/zipper/test/squeezed_teeth/003.png,1.810393,1,Anomaly
broken_teeth,001,datasets/mvtec_anomaly_detection/zipper/test/broken_teeth/001.png,1.803417,1,Anomaly
combined,001,datasets/mvtec_anomaly_detection/zipper/test/combined/001.png,1.798869,1,Anomaly
broken_teeth,013,datasets/mvtec_anomaly_detection/zipper/test/broken_teeth/013.png,1.778376,1,Anomaly
rough,001,datasets/mvtec_anomaly_detection/zipper/test/rough/001.png,1.776985,1,Anomaly
rough,003,datasets/mvtec_anomaly_detection/zipper/test/rough/003.png,1.755813,1,Anomaly
split_teeth,014,datasets/mvtec_anomaly_detection/zipper/test/split_teeth/014.png,1.750392,1,Anomaly
squeezed_teeth,000,datasets/mvtec_anomaly_detection/zipper/test/squeezed_teeth/000.png,1.729818,1,Anomaly
fabric_interior,009,datasets/mvtec_anomaly_detection/zipper/test/fabric_interior/009.png,1.728548,1,Anomaly
broken_teeth,008,datasets/mvtec_anomaly_detection/zipper/test/broken_teeth/008.png,1.721634,1,Anomaly
fabric_interior,006,datasets/mvtec_anomaly_detection/zipper/test/fabric_interior/006.png,1.697771,1,Anomaly
fabric_interior,002,datasets/mvtec_anomaly_detection/zipper/test/fabric_interior/002.png,1.663296,1,Anomaly
split_teeth,006,datasets/mvtec_anomaly_detection/zipper/test/split_teeth/006.png,1.626368,1,Anomaly
broken_teeth,014,datasets/mvtec_anomaly_detection/zipper/test/broken_teeth/014.png,1.607711,1,Anomaly
rough,007,datasets/mvtec_anomaly_detection/zipper/test/rough/007.png,1.602406,1,Anomaly
rough,004,datasets/mvtec_anomaly_detection/zipper/test/rough/004.png,1.597374,1,Anomaly
good,022,datasets/mvtec_anomaly_detection/zipper/test/good/022.png,1.596318,0,Normal
squeezed_teeth,010,datasets/mvtec_anomaly_detection/zipper/test/squeezed_teeth/010.png,1.576774,1,Anomaly
split_teeth,000,datasets/mvtec_anomaly_detection/zipper/test/split_teeth/000.png,1.566005,1,Anomaly
squeezed_teeth,013,datasets/mvtec_anomaly_detection/zipper/test/squeezed_teeth/013.png,1.553734,1,Anomaly
split_teeth,005,datasets/mvtec_anomaly_detection/zipper/test/split_teeth/005.png,1.523071,1,Anomaly
combined,002,datasets/mvtec_anomaly_detection/zipper/test/combined/002.png,1.522053,1,Anomaly
rough,002,datasets/mvtec_anomaly_detection/zipper/test/rough/002.png,1.510203,1,Anomaly
rough,016,datasets/mvtec_anomaly_detection/zipper/test/rough/016.png,1.509980,1,Anomaly
fabric_interior,005,datasets/mvtec_anomaly_detection/zipper/test/fabric_interior/005.png,1.477174,1,Anomaly
squeezed_teeth,006,datasets/mvtec_anomaly_detection/zipper/test/squeezed_teeth/006.png,1.461829,1,Anomaly
split_teeth,002,datasets/mvtec_anomaly_detection/zipper/test/split_teeth/002.png,1.443105,1,Anomaly
rough,006,datasets/mvtec_anomaly_detection/zipper/test/rough/006.png,1.333549,1,Anomaly
squeezed_teeth,001,datasets/mvtec_anomaly_detection/zipper/test/squeezed_teeth/001.png,1.241847,1,Anomaly
good,012,datasets/mvtec_anomaly_detection/zipper/test/good/012.png,1.212233,0,Normal
fabric_interior,007,datasets/mvtec_anomaly_detection/zipper/test/fabric_interior/007.png,1.139991,1,Anomaly
good,031,datasets/mvtec_anomaly_detection/zipper/test/good/031.png,1.123470,0,Normal
good,021,datasets/mvtec_anomaly_detection/zipper/test/good/021.png,1.096808,0,Normal
good,004,datasets/mvtec_anomaly_detection/zipper/test/good/004.png,1.073659,0,Normal
good,009,datasets/mvtec_anomaly_detection/zipper/test/good/009.png,1.063876,0,Normal
broken_teeth,002,datasets/mvtec_anomaly_detection/zipper/test/broken_teeth/002.png,1.049450,1,Anomaly
good,027,datasets/mvtec_anomaly_detection/zipper/test/good/027.png,1.042949,0,Normal
good,003,datasets/mvtec_anomaly_detection/zipper/test/good/003.png,1.006810,0,Normal
good,028,datasets/mvtec_anomaly_detection/zipper/test/good/028.png,0.966061,0,Normal
good,002,datasets/mvtec_anomaly_detection/zipper/test/good/002.png,0.908712,0,Normal
good,023,datasets/mvtec_anomaly_detection/zipper/test/good/023.png,0.845614,0,Normal
good,015,datasets/mvtec_anomaly_detection/zipper/test/good/015.png,0.786780,0,Normal
good,020,datasets/mvtec_anomaly_detection/zipper/test/good/020.png,0.734546,0,Normal
good,018,datasets/mvtec_anomaly_detection/zipper/test/good/018.png,0.730081,0,Normal
good,011,datasets/mvtec_anomaly_detection/zipper/test/good/011.png,0.718390,0,Normal
good,024,datasets/mvtec_anomaly_detection/zipper/test/good/024.png,0.715084,0,Normal
good,006,datasets/mvtec_anomaly_detection/zipper/test/good/006.png,0.678384,0,Normal
good,019,datasets/mvtec_anomaly_detection/zipper/test/good/019.png,0.674425,0,Normal
good,026,datasets/mvtec_anomaly_detection/zipper/test/good/026.png,0.670271,0,Normal
