defect_type,image_name,image_path,anomaly_score,label,is_anomaly
thread_side,003,datasets/mvtec_anomaly_detection/screw/test/thread_side/003.png,413.046387,1,Anomaly
thread_side,015,datasets/mvtec_anomaly_detection/screw/test/thread_side/015.png,412.790710,1,Anomaly
thread_side,002,datasets/mvtec_anomaly_detection/screw/test/thread_side/002.png,412.323120,1,Anomaly
manipulated_front,006,datasets/mvtec_anomaly_detection/screw/test/manipulated_front/006.png,412.148193,1,Anomaly
good,008,datasets/mvtec_anomaly_detection/screw/test/good/008.png,410.658905,0,Normal
manipulated_front,018,datasets/mvtec_anomaly_detection/screw/test/manipulated_front/018.png,410.599060,1,Anomaly
manipulated_front,020,datasets/mvtec_anomaly_detection/screw/test/manipulated_front/020.png,410.255951,1,Anomaly
scratch_head,008,datasets/mvtec_anomaly_detection/screw/test/scratch_head/008.png,409.924316,1,Anomaly
manipulated_front,012,datasets/mvtec_anomaly_detection/screw/test/manipulated_front/012.png,409.508118,1,Anomaly
thread_side,008,datasets/mvtec_anomaly_detection/screw/test/thread_side/008.png,408.554932,1,Anomaly
thread_side,016,datasets/mvtec_anomaly_detection/screw/test/thread_side/016.png,408.360931,1,Anomaly
scratch_head,022,datasets/mvtec_anomaly_detection/screw/test/scratch_head/022.png,407.998962,1,Anomaly
scratch_head,023,datasets/mvtec_anomaly_detection/screw/test/scratch_head/023.png,407.631104,1,Anomaly
thread_side,010,datasets/mvtec_anomaly_detection/screw/test/thread_side/010.png,407.549896,1,Anomaly
good,021,datasets/mvtec_anomaly_detection/screw/test/good/021.png,407.075134,0,Normal
thread_side,019,datasets/mvtec_anomaly_detection/screw/test/thread_side/019.png,406.050537,1,Anomaly
good,003,datasets/mvtec_anomaly_detection/screw/test/good/003.png,405.661316,0,Normal
scratch_head,006,datasets/mvtec_anomaly_detection/screw/test/scratch_head/006.png,404.496277,1,Anomaly
thread_side,004,datasets/mvtec_anomaly_detection/screw/test/thread_side/004.png,404.223938,1,Anomaly
scratch_head,018,datasets/mvtec_anomaly_detection/screw/test/scratch_head/018.png,404.208344,1,Anomaly
thread_top,003,datasets/mvtec_anomaly_detection/screw/test/thread_top/003.png,403.598328,1,Anomaly
good,033,datasets/mvtec_anomaly_detection/screw/test/good/033.png,402.336304,0,Normal
good,037,datasets/mvtec_anomaly_detection/screw/test/good/037.png,402.209320,0,Normal
manipulated_front,011,datasets/mvtec_anomaly_detection/screw/test/manipulated_front/011.png,401.949707,1,Anomaly
thread_top,018,datasets/mvtec_anomaly_detection/screw/test/thread_top/018.png,401.645874,1,Anomaly
good,039,datasets/mvtec_anomaly_detection/screw/test/good/039.png,401.189087,0,Normal
thread_top,015,datasets/mvtec_anomaly_detection/screw/test/thread_top/015.png,401.143005,1,Anomaly
thread_top,017,datasets/mvtec_anomaly_detection/screw/test/thread_top/017.png,400.767303,1,Anomaly
good,013,datasets/mvtec_anomaly_detection/screw/test/good/013.png,400.476746,0,Normal
good,007,datasets/mvtec_anomaly_detection/screw/test/good/007.png,399.530609,0,Normal
good,005,datasets/mvtec_anomaly_detection/screw/test/good/005.png,398.750671,0,Normal
good,038,datasets/mvtec_anomaly_detection/screw/test/good/038.png,398.206055,0,Normal
good,034,datasets/mvtec_anomaly_detection/screw/test/good/034.png,396.589081,0,Normal
good,035,datasets/mvtec_anomaly_detection/screw/test/good/035.png,396.026794,0,Normal
good,020,datasets/mvtec_anomaly_detection/screw/test/good/020.png,391.962128,0,Normal
good,001,datasets/mvtec_anomaly_detection/screw/test/good/001.png,390.957489,0,Normal
thread_side,020,datasets/mvtec_anomaly_detection/screw/test/thread_side/020.png,390.950531,1,Anomaly
good,017,datasets/mvtec_anomaly_detection/screw/test/good/017.png,387.912354,0,Normal
